Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
Bahrain,2023,PER,Red Bull Racing,28.0,97.211,SOFT,13.0,2.0,,,2.0,1,65.2,1.956,True,-0.1747,57.0,29.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,29.0,97.733,SOFT,14.0,2.0,,,2.0,1,63.6,1.908,True,-0.1747,57.0,28.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,30.0,97.4,SOFT,15.0,2.0,,,2.0,1,62.0,1.86,True,-0.1747,57.0,27.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,31.0,97.919,SOFT,16.0,2.0,,,2.0,1,60.4,1.812,True,-0.1747,57.0,26.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,32.0,97.722,SOFT,17.0,2.0,,,2.0,1,58.8,1.764,True,-0.1747,57.0,25.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,33.0,97.869,SOFT,18.0,2.0,,,2.0,1,57.2,1.716,True,-0.1747,57.0,24.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,34.0,100.686,SOFT,19.0,2.0,7123.794,,2.0,1,55.6,1.668,False,-0.1747,57.0,23.0,0,0,1
Bahrain,2023,PER,Red Bull Racing,35.0,118.785,HARD,1.0,3.0,,7148.856,2.0,1,54.0,1.62,False,-0.362,57.0,22.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,36.0,96.82,HARD,2.0,3.0,,,2.0,1,52.4,1.572,True,-0.362,57.0,21.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,37.0,96.344,HARD,3.0,3.0,,,2.0,1,50.8,1.524,True,-0.362,57.0,20.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,38.0,96.431,HARD,4.0,3.0,,,2.0,1,49.2,1.476,True,-0.362,57.0,19.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,39.0,96.429,HARD,5.0,3.0,,,2.0,1,47.6,1.428,True,-0.362,57.0,18.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,40.0,97.114,HARD,6.0,3.0,,,2.0,1,46.0,1.38,True,-0.362,57.0,17.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,41.0,123.522,HARD,7.0,3.0,,,2.0,126,44.4,1.332,False,-0.362,57.0,16.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,42.0,99.657,HARD,8.0,3.0,,,2.0,671,42.8,1.284,False,-0.362,57.0,15.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,43.0,96.554,HARD,9.0,3.0,,,2.0,1,41.2,1.236,True,-0.362,57.0,14.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,44.0,96.978,HARD,10.0,3.0,,,2.0,1,39.6,1.188,True,-0.362,57.0,13.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,45.0,96.928,HARD,11.0,3.0,,,2.0,1,38.0,1.14,True,-0.362,57.0,12.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,46.0,97.257,HARD,12.0,3.0,,,2.0,1,36.4,1.092,True,-0.362,57.0,11.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,47.0,96.661,HARD,13.0,3.0,,,2.0,1,34.8,1.044,True,-0.362,57.0,10.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,48.0,96.859,HARD,14.0,3.0,,,2.0,1,33.2,0.996,True,-0.362,57.0,9.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,49.0,97.049,HARD,15.0,3.0,,,2.0,1,31.6,0.948,True,-0.362,57.0,8.0,0,0,0
Bahrain,2023,PER,Red Bull Racing,50.0,97.731,HARD,16.0,3.0,,,2.0,1,30.0,0.9,True,-0.362,57.0,7.0,0,0,0
