Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
Bahrain,2023,PER,Red Bull Racing,26.0,97.454,30.903,42.667,23.884,SOFT,11.0,2.0,,,2.0,1,True,False,68.4,2.052,233.0,243.0,280.0,330.0
Bahrain,2023,PER,Red Bull Racing,27.0,97.387,30.97,42.639,23.778,SOFT,12.0,2.0,,,2.0,1,True,False,66.8,2.004,234.0,244.0,280.0,296.0
Bahrain,2023,PER,Red Bull Racing,28.0,97.211,31.052,42.274,23.885,SOFT,13.0,2.0,,,2.0,1,True,False,65.2,1.956,235.0,245.0,282.0,294.0
Bahrain,2023,PER,Red Bull Racing,29.0,97.733,31.166,42.675,23.892,SOFT,14.0,2.0,,,2.0,1,True,False,63.6,1.908,234.0,244.0,282.0,295.0
Bahrain,2023,PER,Red Bull Racing,30.0,97.4,31.031,42.483,23.886,SOFT,15.0,2.0,,,2.0,1,True,False,62.0,1.86,234.0,243.0,282.0,298.0
Bahrain,2023,PER,Red Bull Racing,31.0,97.919,31.246,42.722,23.951,SOFT,16.0,2.0,,,2.0,1,True,False,60.4,1.812,234.0,245.0,281.0,301.0
Bahrain,2023,PER,Red Bull Racing,32.0,97.722,31.106,42.637,23.979,SOFT,17.0,2.0,,,2.0,1,True,False,58.8,1.764,234.0,250.0,281.0,295.0
Bahrain,2023,PER,Red Bull Racing,33.0,97.869,31.229,42.546,24.094,SOFT,18.0,2.0,,,2.0,1,True,False,57.2,1.716,233.0,250.0,281.0,302.0
Bahrain,2023,PER,Red Bull Racing,34.0,100.686,31.289,42.624,26.773,SOFT,19.0,2.0,7123.794,,2.0,1,False,False,55.6,1.668,233.0,243.0,,298.0
Bahrain,2023,PER,Red Bull Racing,35.0,118.785,52.704,42.423,23.658,HARD,1.0,3.0,,7148.856,2.0,1,False,True,54.0,1.62,234.0,250.0,281.0,218.0
Bahrain,2023,PER,Red Bull Racing,36.0,96.82,30.908,42.254,23.658,HARD,2.0,3.0,,,2.0,1,True,True,52.4,1.572,236.0,243.0,281.0,291.0
Bahrain,2023,PER,Red Bull Racing,37.0,96.344,30.919,41.914,23.511,HARD,3.0,3.0,,,2.0,1,True,True,50.8,1.524,236.0,239.0,281.0,293.0
Bahrain,2023,PER,Red Bull Racing,38.0,96.431,30.847,42.011,23.573,HARD,4.0,3.0,,,2.0,1,True,True,49.2,1.476,236.0,238.0,282.0,294.0
Bahrain,2023,PER,Red Bull Racing,39.0,96.429,30.833,42.027,23.569,HARD,5.0,3.0,,,2.0,1,True,True,47.6,1.428,237.0,239.0,282.0,297.0
Bahrain,2023,PER,Red Bull Racing,40.0,97.114,30.926,42.564,23.624,HARD,6.0,3.0,,,2.0,1,True,True,46.0,1.38,236.0,236.0,281.0,294.0
Bahrain,2023,PER,Red Bull Racing,41.0,123.522,30.922,59.493,33.107,HARD,7.0,3.0,,,2.0,126,False,True,44.4,1.332,234.0,203.0,188.0,295.0
Bahrain,2023,PER,Red Bull Racing,42.0,99.657,34.119,42.002,23.536,HARD,8.0,3.0,,,2.0,671,False,True,42.8,1.284,237.0,247.0,282.0,265.0
Bahrain,2023,PER,Red Bull Racing,43.0,96.554,30.774,42.092,23.688,HARD,9.0,3.0,,,2.0,1,True,True,41.2,1.236,235.0,238.0,281.0,302.0
Bahrain,2023,PER,Red Bull Racing,44.0,96.978,31.055,42.36,23.563,HARD,10.0,3.0,,,2.0,1,True,True,39.6,1.188,237.0,243.0,282.0,297.0
Bahrain,2023,PER,Red Bull Racing,45.0,96.928,30.944,42.434,23.55,HARD,11.0,3.0,,,2.0,1,True,True,38.0,1.14,237.0,246.0,282.0,293.0
Bahrain,2023,PER,Red Bull Racing,46.0,97.257,30.914,42.496,23.847,HARD,12.0,3.0,,,2.0,1,True,True,36.4,1.092,237.0,231.0,282.0,291.0
Bahrain,2023,PER,Red Bull Racing,47.0,96.661,30.929,42.049,23.683,HARD,13.0,3.0,,,2.0,1,True,True,34.8,1.044,238.0,241.0,282.0,294.0
Bahrain,2023,PER,Red Bull Racing,48.0,96.859,31.01,42.316,23.533,HARD,14.0,3.0,,,2.0,1,True,True,33.2,0.996,237.0,246.0,283.0,293.0
Bahrain,2023,PER,Red Bull Racing,49.0,97.049,30.944,42.495,23.61,HARD,15.0,3.0,,,2.0,1,True,True,31.6,0.948,237.0,240.0,279.0,294.0
Bahrain,2023,PER,Red Bull Racing,50.0,97.731,31.251,42.646,23.834,HARD,16.0,3.0,,,2.0,1,True,True,30.0,0.9,235.0,243.0,279.0,294.0
Bahrain,2023,PER,Red Bull Racing,51.0,97.049,31.153,42.153,23.743,HARD,17.0,3.0,,,2.0,1,True,True,28.4,0.852,235.0,258.0,281.0,292.0
Bahrain,2023,PER,Red Bull Racing,52.0,97.062,31.147,42.086,23.829,HARD,18.0,3.0,,,2.0,1,True,True,26.8,0.804,236.0,251.0,282.0,293.0
Bahrain,2023,PER,Red Bull Racing,53.0,97.345,31.094,42.383,23.868,HARD,19.0,3.0,,,2.0,1,True,True,25.2,0.756,236.0,254.0,282.0,300.0
Bahrain,2023,PER,Red Bull Racing,54.0,97.296,31.25,42.257,23.789,HARD,20.0,3.0,,,2.0,1,True,True,23.6,0.708,235.0,262.0,282.0,292.0
Bahrain,2023,PER,Red Bull Racing,55.0,97.092,31.084,42.076,23.932,HARD,21.0,3.0,,,2.0,1,True,True,22.0,0.66,234.0,261.0,279.0,301.0
Bahrain,2023,PER,Red Bull Racing,56.0,96.565,31.165,41.786,23.614,HARD,22.0,3.0,,,2.0,1,True,True,20.4,0.612,236.0,255.0,281.0,293.0
Bahrain,2023,PER,Red Bull Racing,57.0,96.558,30.969,41.799,23.79,HARD,23.0,3.0,,,2.0,1,True,True,18.8,0.564,237.0,263.0,256.0,300.0
Bahrain,2023,ALO,Aston Martin,1.0,103.608,,43.884,24.561,SOFT,4.0,1.0,,,7.0,12,False,False,108.4,3.252,222.0,247.0,277.0,255.0
Bahrain,2023,ALO,Aston Martin,2.0,99.792,31.743,43.626,24.423,SOFT,5.0,1.0,,,7.0,21,True,False,106.8,3.204,231.0,228.0,279.0,300.0
Bahrain,2023,ALO,Aston Martin,3.0,99.1,31.541,43.276,24.283,SOFT,6.0,1.0,,,7.0,1,True,False,105.2,3.156,231.0,247.0,279.0,293.0
Bahrain,2023,ALO,Aston Martin,4.0,99.548,31.723,43.457,24.368,SOFT,7.0,1.0,,,7.0,1,True,False,103.6,3.108,223.0,242.0,279.0,300.0
Bahrain,2023,ALO,Aston Martin,5.0,99.662,31.705,43.553,24.404,SOFT,8.0,1.0,,,7.0,1,True,False,102.0,3.06,225.0,235.0,279.0,301.0
Bahrain,2023,ALO,Aston Martin,6.0,99.674,31.695,43.482,24.497,SOFT,9.0,1.0,,,7.0,1,True,False,100.4,3.012,224.0,240.0,280.0,306.0
Bahrain,2023,ALO,Aston Martin,7.0,99.729,31.675,43.494,24.56,SOFT,10.0,1.0,,,7.0,1,True,False,98.8,2.964,227.0,233.0,280.0,305.0
Bahrain,2023,ALO,Aston Martin,8.0,99.959,31.674,43.675,24.61,SOFT,11.0,1.0,,,7.0,1,True,False,97.2,2.916,227.0,238.0,280.0,305.0
Bahrain,2023,ALO,Aston Martin,9.0,100.275,31.774,43.819,24.682,SOFT,12.0,1.0,,,7.0,1,True,False,95.6,2.868,226.0,245.0,284.0,307.0
Bahrain,2023,ALO,Aston Martin,10.0,100.203,31.505,43.905,24.793,SOFT,13.0,1.0,,,7.0,1,True,False,94.0,2.82,225.0,243.0,286.0,321.0
Bahrain,2023,ALO,Aston Martin,11.0,101.147,31.657,44.321,25.169,SOFT,14.0,1.0,,,7.0,1,True,False,92.4,2.772,225.0,242.0,285.0,325.0
Bahrain,2023,ALO,Aston Martin,12.0,100.934,31.789,44.062,25.083,SOFT,15.0,1.0,,,6.0,1,True,False,90.8,2.724,227.0,245.0,286.0,324.0
Bahrain,2023,ALO,Aston Martin,13.0,100.341,31.823,43.946,24.572,SOFT,16.0,1.0,,,5.0,1,True,False,89.2,2.676,226.0,246.0,277.0,325.0
Bahrain,2023,ALO,Aston Martin,14.0,102.212,31.869,43.309,27.034,SOFT,17.0,1.0,5161.361,,4.0,1,False,False,87.6,2.628,228.0,248.0,,302.0
Bahrain,2023,ALO,Aston Martin,15.0,119.692,53.186,42.622,23.884,HARD,1.0,2.0,,5187.142,8.0,1,False,True,86.0,2.58,228.0,250.0,280.0,220.0
Bahrain,2023,ALO,Aston Martin,16.0,97.542,31.154,42.459,23.929,HARD,2.0,2.0,,,7.0,1,True,True,84.4,2.532,229.0,252.0,287.0,305.0
Bahrain,2023,ALO,Aston Martin,17.0,98.139,30.946,43.197,23.996,HARD,3.0,2.0,,,6.0,1,True,True,82.8,2.484,229.0,249.0,279.0,326.0
Bahrain,2023,ALO,Aston Martin,18.0,98.124,31.3,42.737,24.087,HARD,4.0,2.0,,,6.0,1,True,True,81.2,2.436,229.0,237.0,279.0,300.0
Bahrain,2023,ALO,Aston Martin,19.0,98.361,31.313,42.965,24.083,HARD,5.0,2.0,,,6.0,1,True,True,79.6,2.388,228.0,245.0,280.0,304.0
Bahrain,2023,ALO,Aston Martin,20.0,98.318,31.337,42.915,24.066,HARD,6.0,2.0,,,6.0,1,True,True,78.0,2.34,227.0,240.0,279.0,304.0
Bahrain,2023,ALO,Aston Martin,21.0,98.407,31.383,42.994,24.03,HARD,7.0,2.0,,,6.0,1,True,True,76.4,2.292,228.0,236.0,280.0,303.0
Bahrain,2023,ALO,Aston Martin,22.0,98.2,31.364,42.853,23.983,HARD,8.0,2.0,,,6.0,1,True,True,74.8,2.244,228.0,235.0,281.0,304.0
Bahrain,2023,ALO,Aston Martin,23.0,97.853,31.14,42.63,24.083,HARD,9.0,2.0,,,6.0,1,True,True,73.2,2.196,227.0,243.0,280.0,305.0
Bahrain,2023,ALO,Aston Martin,24.0,97.878,31.237,42.611,24.03,HARD,10.0,2.0,,,6.0,1,True,True,71.6,2.148,229.0,241.0,281.0,305.0
Bahrain,2023,ALO,Aston Martin,25.0,98.139,31.315,42.669,24.155,HARD,11.0,2.0,,,6.0,1,True,True,70.0,2.1,228.0,250.0,282.0,304.0
Bahrain,2023,ALO,Aston Martin,26.0,98.127,31.267,42.694,24.166,HARD,12.0,2.0,,,6.0,1,True,True,68.4,2.052,228.0,251.0,281.0,306.0
Bahrain,2023,ALO,Aston Martin,27.0,98.612,31.395,43.114,24.103,HARD,13.0,2.0,,,6.0,1,True,True,66.8,2.004,230.0,240.0,281.0,306.0
Bahrain,2023,ALO,Aston Martin,28.0,98.199,31.345,42.758,24.096,HARD,14.0,2.0,,,6.0,1,True,True,65.2,1.956,230.0,247.0,281.0,302.0
Bahrain,2023,ALO,Aston Martin,29.0,98.585,31.49,42.916,24.179,HARD,15.0,2.0,,,6.0,1,True,True,63.6,1.908,228.0,245.0,281.0,307.0
Bahrain,2023,ALO,Aston Martin,30.0,98.282,31.37,42.711,24.201,HARD,16.0,2.0,,,5.0,1,True,True,62.0,1.86,228.0,250.0,280.0,306.0
Bahrain,2023,ALO,Aston Martin,31.0,98.009,31.257,42.663,24.089,HARD,17.0,2.0,,,5.0,1,True,True,60.4,1.812,228.0,252.0,280.0,304.0
Bahrain,2023,ALO,Aston Martin,32.0,97.871,31.335,42.558,23.978,HARD,18.0,2.0,,,4.0,1,True,True,58.8,1.764,231.0,251.0,280.0,303.0
Bahrain,2023,ALO,Aston Martin,33.0,97.769,31.266,42.549,23.954,HARD,19.0,2.0,,,4.0,1,True,True,57.2,1.716,231.0,252.0,280.0,303.0
Bahrain,2023,ALO,Aston Martin,34.0,100.353,31.259,42.545,26.549,HARD,20.0,2.0,7147.809,,3.0,1,False,True,55.6,1.668,232.0,250.0,,303.0
Bahrain,2023,ALO,Aston Martin,35.0,117.389,52.333,41.52,23.536,HARD,1.0,3.0,,7172.653,6.0,1,False,True,54.0,1.62,233.0,256.0,283.0,217.0
Bahrain,2023,ALO,Aston Martin,36.0,96.156,30.895,41.462,23.799,HARD,2.0,3.0,,,6.0,1,True,True,52.4,1.572,233.0,255.0,290.0,296.0
Bahrain,2023,ALO,Aston Martin,37.0,97.431,31.186,42.184,24.061,HARD,3.0,3.0,,,6.0,1,True,True,50.8,1.524,225.0,255.0,290.0,328.0
Bahrain,2023,ALO,Aston Martin,38.0,97.002,30.763,42.308,23.931,HARD,4.0,3.0,,,5.0,1,True,True,49.2,1.476,231.0,250.0,280.0,328.0
Bahrain,2023,ALO,Aston Martin,39.0,97.243,31.244,42.303,23.696,HARD,5.0,3.0,,,5.0,1,True,True,47.6,1.428,230.0,255.0,281.0,304.0
Bahrain,2023,ALO,Aston Martin,40.0,97.208,31.221,42.306,23.681,HARD,6.0,3.0,,,4.0,12,True,True,46.0,1.38,230.0,250.0,281.0,304.0
Bahrain,2023,ALO,Aston Martin,41.0,126.713,39.952,58.704,28.057,HARD,7.0,3.0,,,4.0,2671,False,True,44.4,1.332,145.0,187.0,280.0,304.0
Bahrain,2023,ALO,Aston Martin,42.0,96.334,30.908,41.746,23.68,HARD,8.0,3.0,,,4.0,1,True,True,42.8,1.284,236.0,255.0,282.0,304.0
Bahrain,2023,ALO,Aston Martin,43.0,96.911,30.956,42.096,23.859,HARD,9.0,3.0,,,4.0,1,True,True,41.2,1.236,232.0,253.0,287.0,305.0
Bahrain,2023,ALO,Aston Martin,44.0,97.022,30.817,42.208,23.997,HARD,10.0,3.0,,,4.0,1,True,True,39.6,1.188,238.0,257.0,288.0,312.0
Bahrain,2023,ALO,Aston Martin,45.0,97.931,31.048,43.229,23.654,HARD,11.0,3.0,,,3.0,1,True,True,38.0,1.14,228.0,253.0,280.0,324.0
Bahrain,2023,ALO,Aston Martin,46.0,97.087,31.144,42.162,23.781,HARD,12.0,3.0,,,3.0,1,True,True,36.4,1.092,230.0,253.0,280.0,302.0
Bahrain,2023,ALO,Aston Martin,47.0,97.326,31.293,42.342,23.691,HARD,13.0,3.0,,,3.0,1,True,True,34.8,1.044,233.0,247.0,280.0,302.0
Bahrain,2023,ALO,Aston Martin,48.0,96.783,31.076,41.97,23.737,HARD,14.0,3.0,,,3.0,1,True,True,33.2,0.996,233.0,259.0,280.0,292.0
Bahrain,2023,ALO,Aston Martin,49.0,96.726,31.058,41.981,23.687,HARD,15.0,3.0,,,3.0,1,True,True,31.6,0.948,234.0,255.0,281.0,302.0
Bahrain,2023,ALO,Aston Martin,50.0,96.331,30.933,41.764,23.634,HARD,16.0,3.0,,,3.0,1,True,True,30.0,0.9,234.0,255.0,280.0,303.0
Bahrain,2023,ALO,Aston Martin,51.0,96.96,31.158,42.005,23.797,HARD,17.0,3.0,,,3.0,1,True,True,28.4,0.852,234.0,255.0,280.0,303.0
Bahrain,2023,ALO,Aston Martin,52.0,97.01,31.043,42.243,23.724,HARD,18.0,3.0,,,3.0,1,True,True,26.8,0.804,236.0,241.0,281.0,302.0
Bahrain,2023,ALO,Aston Martin,53.0,97.01,31.159,42.135,23.716,HARD,19.0,3.0,,,3.0,1,True,True,25.2,0.756,234.0,246.0,281.0,303.0
Bahrain,2023,ALO,Aston Martin,54.0,97.599,31.305,42.469,23.825,HARD,20.0,3.0,,,3.0,1,True,True,23.6,0.708,234.0,251.0,281.0,303.0
Bahrain,2023,ALO,Aston Martin,55.0,97.662,31.237,42.575,23.85,HARD,21.0,3.0,,,3.0,1,True,True,22.0,0.66,232.0,247.0,281.0,296.0
Bahrain,2023,ALO,Aston Martin,56.0,97.473,31.425,42.157,23.891,HARD,22.0,3.0,,,3.0,1,True,True,20.4,0.612,231.0,255.0,281.0,303.0
Bahrain,2023,ALO,Aston Martin,57.0,97.422,31.421,42.088,23.913,HARD,23.0,3.0,,,3.0,1,True,True,18.8,0.564,233.0,257.0,277.0,299.0
Bahrain,2023,LEC,Ferrari,1.0,100.23,,42.549,24.122,SOFT,1.0,1.0,,,2.0,12,False,True,108.4,3.252,226.0,250.0,281.0,255.0
Bahrain,2023,LEC,Ferrari,2.0,98.75,31.407,43.127,24.216,SOFT,2.0,1.0,,,2.0,21,True,True,106.8,3.204,226.0,243.0,281.0,294.0
Bahrain,2023,LEC,Ferrari,3.0,98.658,31.238,43.103,24.317,SOFT,3.0,1.0,,,2.0,1,True,True,105.2,3.156,226.0,244.0,280.0,303.0
Bahrain,2023,LEC,Ferrari,4.0,98.825,31.402,43.15,24.273,SOFT,4.0,1.0,,,2.0,1,True,True,103.6,3.108,226.0,246.0,280.0,305.0
Bahrain,2023,LEC,Ferrari,5.0,98.664,31.543,42.943,24.178,SOFT,5.0,1.0,,,2.0,1,True,True,102.0,3.06,226.0,255.0,281.0,307.0
Bahrain,2023,LEC,Ferrari,6.0,98.572,31.444,43.037,24.091,SOFT,6.0,1.0,,,2.0,1,True,True,100.4,3.012,226.0,242.0,280.0,302.0
Bahrain,2023,LEC,Ferrari,7.0,98.691,31.441,43.08,24.17,SOFT,7.0,1.0,,,2.0,1,True,True,98.8,2.964,227.0,242.0,281.0,304.0
Bahrain,2023,LEC,Ferrari,8.0,98.614,31.438,42.977,24.199,SOFT,8.0,1.0,,,2.0,1,True,True,97.2,2.916,227.0,242.0,281.0,302.0
Bahrain,2023,LEC,Ferrari,9.0,98.828,31.503,43.09,24.235,SOFT,9.0,1.0,,,2.0,1,True,True,95.6,2.868,226.0,241.0,281.0,304.0
Bahrain,2023,LEC,Ferrari,10.0,99.073,31.51,43.274,24.289,SOFT,10.0,1.0,,,2.0,1,True,True,94.0,2.82,225.0,242.0,281.0,305.0
Bahrain,2023,LEC,Ferrari,11.0,99.212,31.556,43.28,24.376,SOFT,11.0,1.0,,,2.0,1,True,True,92.4,2.772,226.0,242.0,280.0,305.0
Bahrain,2023,LEC,Ferrari,12.0,99.489,31.597,43.406,24.486,SOFT,12.0,1.0,,,2.0,1,True,True,90.8,2.724,229.0,254.0,280.0,305.0
Bahrain,2023,LEC,Ferrari,13.0,102.068,31.703,43.481,26.884,SOFT,13.0,1.0,5044.832,,3.0,1,False,True,89.2,2.676,230.0,253.0,,303.0
Bahrain,2023,LEC,Ferrari,14.0,118.77,52.07,42.739,23.961,HARD,1.0,2.0,,5069.253,5.0,1,False,True,87.6,2.628,230.0,243.0,282.0,219.0
Bahrain,2023,LEC,Ferrari,15.0,98.477,31.261,43.184,24.032,HARD,2.0,2.0,,,3.0,1,True,True,86.0,2.58,228.0,242.0,285.0,301.0
Bahrain,2023,LEC,Ferrari,16.0,97.953,30.859,42.965,24.129,HARD,3.0,2.0,,,3.0,1,True,True,84.4,2.532,229.0,243.0,280.0,324.0
Bahrain,2023,LEC,Ferrari,17.0,98.031,31.312,42.722,23.997,HARD,4.0,2.0,,,3.0,1,True,True,82.8,2.484,227.0,248.0,281.0,303.0
Bahrain,2023,LEC,Ferrari,18.0,97.798,31.207,42.696,23.895,HARD,5.0,2.0,,,2.0,1,True,True,81.2,2.436,227.0,244.0,281.0,300.0
Bahrain,2023,LEC,Ferrari,19.0,97.858,31.149,42.743,23.966,HARD,6.0,2.0,,,2.0,1,True,True,79.6,2.388,228.0,248.0,281.0,303.0
Bahrain,2023,LEC,Ferrari,20.0,97.631,31.166,42.561,23.904,HARD,7.0,2.0,,,2.0,1,True,True,78.0,2.34,228.0,244.0,281.0,303.0
Bahrain,2023,LEC,Ferrari,21.0,97.753,31.114,42.726,23.913,HARD,8.0,2.0,,,2.0,1,True,True,76.4,2.292,228.0,244.0,281.0,305.0
Bahrain,2023,LEC,Ferrari,22.0,98.162,31.499,42.618,24.045,HARD,9.0,2.0,,,2.0,1,True,True,74.8,2.244,227.0,243.0,281.0,305.0
Bahrain,2023,LEC,Ferrari,23.0,98.054,31.209,42.95,23.895,HARD,10.0,2.0,,,2.0,1,True,True,73.2,2.196,228.0,243.0,283.0,306.0
Bahrain,2023,LEC,Ferrari,24.0,97.972,31.197,42.742,24.033,HARD,11.0,2.0,,,2.0,1,True,True,71.6,2.148,229.0,249.0,281.0,304.0
Bahrain,2023,LEC,Ferrari,25.0,98.541,31.344,43.046,24.151,HARD,12.0,2.0,,,2.0,1,True,True,70.0,2.1,228.0,243.0,282.0,306.0
Bahrain,2023,LEC,Ferrari,26.0,99.668,32.247,43.143,24.278,HARD,13.0,2.0,,,3.0,1,True,True,68.4,2.052,228.0,245.0,283.0,301.0
Bahrain,2023,LEC,Ferrari,27.0,98.814,31.412,43.168,24.234,HARD,14.0,2.0,,,3.0,1,True,True,66.8,2.004,227.0,243.0,282.0,303.0
Bahrain,2023,LEC,Ferrari,28.0,98.618,31.382,43.081,24.155,HARD,15.0,2.0,,,3.0,1,True,True,65.2,1.956,228.0,244.0,282.0,305.0
Bahrain,2023,LEC,Ferrari,29.0,98.447,31.394,42.964,24.089,HARD,16.0,2.0,,,3.0,1,True,True,63.6,1.908,229.0,244.0,282.0,308.0
Bahrain,2023,LEC,Ferrari,30.0,98.39,31.339,42.887,24.164,HARD,17.0,2.0,,,3.0,1,True,True,62.0,1.86,228.0,244.0,282.0,305.0
Bahrain,2023,LEC,Ferrari,31.0,98.746,31.444,43.121,24.181,HARD,18.0,2.0,,,3.0,1,True,True,60.4,1.812,228.0,243.0,282.0,305.0
Bahrain,2023,LEC,Ferrari,32.0,98.948,31.506,43.272,24.17,HARD,19.0,2.0,,,3.0,1,True,True,58.8,1.764,227.0,243.0,281.0,305.0
Bahrain,2023,LEC,Ferrari,33.0,101.323,31.464,43.248,26.611,HARD,20.0,2.0,7034.968,,3.0,1,False,True,57.2,1.716,229.0,243.0,,306.0
Bahrain,2023,LEC,Ferrari,34.0,119.477,52.321,43.143,24.013,HARD,1.0,3.0,,7059.468,4.0,1,False,True,55.6,1.668,228.0,234.0,281.0,222.0
Bahrain,2023,LEC,Ferrari,35.0,98.073,31.528,42.729,23.816,HARD,2.0,3.0,,,3.0,1,True,True,54.0,1.62,226.0,244.0,281.0,298.0
Bahrain,2023,LEC,Ferrari,36.0,97.313,31.07,42.615,23.628,HARD,3.0,3.0,,,3.0,1,True,True,52.4,1.572,229.0,249.0,282.0,303.0
Bahrain,2023,LEC,Ferrari,37.0,97.17,31.07,42.385,23.715,HARD,4.0,3.0,,,3.0,1,True,True,50.8,1.524,229.0,251.0,282.0,305.0
Bahrain,2023,LEC,Ferrari,38.0,97.17,31.091,42.444,23.635,HARD,5.0,3.0,,,3.0,1,True,True,49.2,1.476,230.0,244.0,282.0,300.0
Bahrain,2023,LEC,Ferrari,39.0,97.287,31.103,42.564,23.62,HARD,6.0,3.0,,,3.0,1,True,True,47.6,1.428,229.0,248.0,282.0,304.0
Bahrain,2023,LEC,Ferrari,40.0,,,,,HARD,7.0,3.0,,,,126,False,True,46.0,1.38,,,,
Bahrain,2023,STR,Aston Martin,1.0,104.67,,44.143,24.609,SOFT,4.0,1.0,,,9.0,12,False,False,108.4,3.252,223.0,250.0,281.0,261.0
Bahrain,2023,STR,Aston Martin,2.0,99.892,31.685,43.58,24.627,SOFT,5.0,1.0,,,9.0,21,True,False,106.8,3.204,232.0,243.0,282.0,305.0
Bahrain,2023,STR,Aston Martin,3.0,99.625,31.501,43.471,24.653,SOFT,6.0,1.0,,,9.0,1,True,False,105.2,3.156,231.0,235.0,284.0,306.0
Bahrain,2023,STR,Aston Martin,4.0,99.745,31.274,43.798,24.673,SOFT,7.0,1.0,,,9.0,1,True,False,103.6,3.108,226.0,242.0,284.0,320.0
Bahrain,2023,STR,Aston Martin,5.0,99.144,31.135,43.479,24.53,SOFT,8.0,1.0,,,8.0,1,True,False,102.0,3.06,227.0,248.0,279.0,323.0
Bahrain,2023,STR,Aston Martin,6.0,99.714,31.536,43.59,24.588,SOFT,9.0,1.0,,,8.0,1,True,False,100.4,3.012,229.0,230.0,279.0,298.0
Bahrain,2023,STR,Aston Martin,7.0,99.945,31.558,43.832,24.555,SOFT,10.0,1.0,,,8.0,1,True,False,98.8,2.964,230.0,236.0,279.0,295.0
Bahrain,2023,STR,Aston Martin,8.0,99.801,31.619,43.524,24.658,SOFT,11.0,1.0,,,8.0,1,True,False,97.2,2.916,228.0,249.0,278.0,304.0
Bahrain,2023,STR,Aston Martin,9.0,100.106,31.709,43.736,24.661,SOFT,12.0,1.0,,,8.0,1,True,False,95.6,2.868,229.0,248.0,279.0,294.0
Bahrain,2023,STR,Aston Martin,10.0,100.192,31.714,43.754,24.724,SOFT,13.0,1.0,,,8.0,1,True,False,94.0,2.82,228.0,246.0,279.0,306.0
Bahrain,2023,STR,Aston Martin,11.0,100.923,31.837,44.225,24.861,SOFT,14.0,1.0,,,8.0,1,True,False,92.4,2.772,227.0,238.0,279.0,306.0
Bahrain,2023,STR,Aston Martin,12.0,101.039,31.929,44.125,24.985,SOFT,15.0,1.0,,,8.0,1,True,False,90.8,2.724,227.0,245.0,280.0,305.0
Bahrain,2023,STR,Aston Martin,13.0,101.12,31.882,44.192,25.046,SOFT,16.0,1.0,,,6.0,1,True,False,89.2,2.676,228.0,247.0,284.0,304.0
Bahrain,2023,STR,Aston Martin,14.0,100.002,31.565,43.743,24.694,SOFT,17.0,1.0,,,3.0,1,True,False,87.6,2.628,228.0,250.0,277.0,317.0
Bahrain,2023,STR,Aston Martin,15.0,102.841,31.857,43.737,27.247,SOFT,18.0,1.0,5263.906,,4.0,1,False,False,86.0,2.58,229.0,253.0,,295.0
Bahrain,2023,STR,Aston Martin,16.0,119.876,53.276,42.527,24.073,HARD,1.0,2.0,,5289.343,9.0,1,False,True,84.4,2.532,228.0,238.0,279.0,216.0
Bahrain,2023,STR,Aston Martin,17.0,97.507,31.247,42.341,23.919,HARD,2.0,2.0,,,9.0,1,True,True,82.8,2.484,229.0,245.0,280.0,301.0
Bahrain,2023,STR,Aston Martin,18.0,98.127,31.4,42.53,24.197,HARD,3.0,2.0,,,9.0,1,True,True,81.2,2.436,230.0,244.0,279.0,303.0
Bahrain,2023,STR,Aston Martin,19.0,98.587,31.275,42.792,24.52,HARD,4.0,2.0,,,9.0,1,True,True,79.6,2.388,231.0,249.0,288.0,304.0
Bahrain,2023,STR,Aston Martin,20.0,98.038,31.031,42.815,24.192,HARD,5.0,2.0,,,8.0,1,True,True,78.0,2.34,227.0,240.0,279.0,324.0
Bahrain,2023,STR,Aston Martin,21.0,98.273,31.172,42.998,24.103,HARD,6.0,2.0,,,8.0,1,True,True,76.4,2.292,230.0,233.0,280.0,304.0
Bahrain,2023,STR,Aston Martin,22.0,98.73,31.338,43.254,24.138,HARD,7.0,2.0,,,8.0,1,True,True,74.8,2.244,228.0,230.0,280.0,304.0
Bahrain,2023,STR,Aston Martin,23.0,98.295,31.348,42.818,24.129,HARD,8.0,2.0,,,8.0,1,True,True,73.2,2.196,229.0,247.0,280.0,302.0
Bahrain,2023,STR,Aston Martin,24.0,98.478,31.28,42.995,24.203,HARD,9.0,2.0,,,8.0,1,True,True,71.6,2.148,231.0,253.0,281.0,305.0
Bahrain,2023,STR,Aston Martin,25.0,98.25,31.174,42.928,24.148,HARD,10.0,2.0,,,8.0,1,True,True,70.0,2.1,231.0,256.0,281.0,302.0
Bahrain,2023,STR,Aston Martin,26.0,98.482,31.203,43.13,24.149,HARD,11.0,2.0,,,8.0,1,True,True,68.4,2.052,230.0,253.0,281.0,302.0
Bahrain,2023,STR,Aston Martin,27.0,99.021,31.177,43.506,24.338,HARD,12.0,2.0,,,8.0,1,True,True,66.8,2.004,232.0,257.0,280.0,303.0
Bahrain,2023,STR,Aston Martin,28.0,98.723,31.475,43.02,24.228,HARD,13.0,2.0,,,8.0,1,True,True,65.2,1.956,230.0,254.0,280.0,302.0
