Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
Azerbaijan,2023,PER,Red Bull Racing,39.0,105.092,HARD,28.0,2.0,,,1.0,1,47.6,1.428,True,-0.1747,51.0,12.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,40.0,105.342,HARD,29.0,2.0,,,1.0,1,46.0,1.38,True,-0.1747,51.0,11.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,41.0,105.676,HARD,30.0,2.0,,,1.0,1,44.4,1.332,True,-0.1747,51.0,10.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,42.0,105.096,HARD,31.0,2.0,,,1.0,1,42.8,1.284,True,-0.1747,51.0,9.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,43.0,104.875,HARD,32.0,2.0,,,1.0,1,41.2,1.236,True,-0.1747,51.0,8.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,44.0,104.75,HARD,33.0,2.0,,,1.0,1,39.6,1.188,True,-0.1747,51.0,7.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,45.0,104.96,HARD,34.0,2.0,,,1.0,1,38.0,1.14,True,-0.1747,51.0,6.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,46.0,104.731,HARD,35.0,2.0,,,1.0,1,36.4,1.092,True,-0.1747,51.0,5.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,47.0,105.139,HARD,36.0,2.0,,,1.0,1,34.8,1.044,True,-0.1747,51.0,4.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,48.0,104.892,HARD,37.0,2.0,,,1.0,1,33.2,0.996,True,-0.1747,51.0,3.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,49.0,104.611,HARD,38.0,2.0,,,1.0,12,31.6,0.948,True,-0.1747,51.0,2.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,50.0,104.589,HARD,39.0,2.0,,,1.0,1,30.0,0.9,True,-0.1747,51.0,1.0,0,0,0
Azerbaijan,2023,PER,Red Bull Racing,51.0,104.926,HARD,40.0,2.0,,,1.0,1,28.4,0.852,True,-0.1747,51.0,0.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,1.0,114.002,MEDIUM,1.0,1.0,,,6.0,12,108.4,3.252,False,-0.1366,51.0,50.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,2.0,108.064,MEDIUM,2.0,1.0,,,6.0,1,106.8,3.204,True,-0.1366,51.0,49.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,3.0,107.782,MEDIUM,3.0,1.0,,,6.0,1,105.2,3.156,True,-0.1366,51.0,48.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,4.0,107.912,MEDIUM,4.0,1.0,,,6.0,1,103.6,3.108,True,-0.1366,51.0,47.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,5.0,107.899,MEDIUM,5.0,1.0,,,6.0,1,102.0,3.06,True,-0.1366,51.0,46.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,6.0,108.367,MEDIUM,6.0,1.0,,,6.0,1,100.4,3.012,True,-0.1366,51.0,45.0,0,0,0
Azerbaijan,2023,ALO,Aston Martin,7.0,107.955,MEDIUM,7.0,1.0,,,6.0,1,98.8,2.964,True,-0.1366,51.0,44.0,0,0,0
